Date,Track,Distance,Split,Sections,Weight,Section 1 Time,Finish Time
19/08/17,Monmr,480,4.53,4444,29.1,4.53,25.08
14/08/17,Monmr,480,4.73,3333,,4.73,25.02
07/08/17,Monmr,264,,2-2-,,,15.84
01/06/17,Monmr,480,4.55,3333,28.4,4.55,24.52
19/05/17,Monmr,480,4.69,6666,28.2,4.69,24.83
13/05/17,Monmr,480,4.53,3344,28.1,4.53,24.79
06/05/17,Monmr,480,4.62,3233,,4.62,24.9
28/04/17,Monmr,264,,1-2-,,,15.87
30/03/17,Monmr,480,4.61,5555,27.2,4.61,25.29
24/03/17,Monmr,480,4.59,6666,27.5,4.59,24.61
20/03/17,Monmr,630,12.99,4111,27.9,12.99,25.96
06/03/17,Monmr,630,12.75,2223,27.4,12.75,26.02
21/02/17,Monmr,480,4.48,2111,27.3,4.48,24.19
16/02/17,Monmr,630,12.89,4335,26.8,12.89,26.04
11/02/17,Monmr,480,4.53,5666,26.4,4.53,-4.53
19/01/17,Monmr,480,4.59,3356,25.5,4.59,24.85
13/01/17,Monmr,480,4.56,6322,25.7,4.56,24.29
07/01/17,Monmr,480,4.46,2355,25.8,4.46,24.44
30/12/16,Monmr,480,4.53,2232,,4.53,24.56
21/12/16,Monmr,480,4.55,3333,,4.55,24.24
09/12/16,HallG,480,5.13,5554,26.4,5.13,24.03
02/12/16,HallG,480,4.95,3344,26.6,4.95,24.11
26/11/16,HallG,480,5.02,3333,26.6,5.02,23.92
18/11/16,HallG,480,5.10,5111,27.2,5.10,23.69
04/11/16,HallG,480,4.93,2222,26.8,4.93,23.98
28/10/16,HallG,480,4.99,4322,26.8,4.99,24.1
22/10/16,HallG,480,5.10,5666,26.8,5.10,24.25
15/10/16,HallG,480,5.01,4444,26.2,5.01,24.5
07/10/16,HallG,480,5.00,2111,25.8,5.00,23.95
30/09/16,HallG,480,5.09,2211,26.0,5.09,23.79
24/09/16,HallG,480,4.99,2223,25.6,4.99,24.22
17/09/16,HallG,480,5.13,2222,,5.13,24.19
10/09/16,HallG,258,,2-1-,,,15.93
23/07/16,HallG,480,5.11,3222,,5.11,24.12
09/07/16,Swndn,480,2.54,4334,27.0,2.54,27.13
05/07/16,Swndn,480,2.55,,,2.55,26.43
28/06/16,Swndn,480,2.61,,,2.61,26.36
21/06/16,Swndn,480,2.60,,,2.60,26.77
11/06/16,HallG,480,5.01,2146,28.1,5.01,24.45
28/05/16,HallG,480,5.01,2111,,5.01,24.28
23/05/16,HallG,258,,2-3-,,,16.1
20/02/16,HallG,480,5.18,2211,,5.18,24.14
12/02/16,HallG,480,5.23,3333,,5.23,24.35
05/02/16,HallG,258,,,,,15.76
14/12/17,Monmr,630,12.96,4333,36.4,12.96,25.68
09/12/17,Monmr,480,4.55,5554,36.6,4.55,23.87
29/11/17,Monmr,480,4.68,6632,36.5,4.68,24.13
24/11/17,Monmr,480,4.57,4442,36.4,4.57,24.15
18/11/17,Monmr,480,4.57,4455,36.4,4.57,24.65
11/11/17,Monmr,480,4.43,1122,,4.43,24.43
03/11/17,Monmr,264,,1-1-,,,15.93
24/08/17,Monmr,630,,,,,0
17/08/17,Monmr,480,4.58,5555,36.4,4.58,24.24
12/08/17,Monmr,630,13.02,3566,36.5,13.02,26.13
03/08/17,Monmr,630,13.05,6666,36.2,13.05,25.6
27/07/17,Monmr,630,12.70,1111,36.3,12.70,25.66
20/07/17,Monmr,630,13.19,5566,35.8,13.19,25.93
06/07/17,Monmr,630,12.88,3222,36.8,12.88,25.11
22/06/17,Monmr,630,13.36,1444,37.0,13.36,25.47
15/06/17,Monmr,480,4.66,6665,36.9,4.66,24.14
10/06/17,Monmr,480,4.67,4453,37.0,4.67,24.21
05/06/17,Monmr,480,4.70,5433,37.5,4.70,24.06
27/05/17,Monmr,480,4.64,2444,37.4,4.64,24.28
13/05/17,Monmr,480,4.49,3333,37.2,4.49,24.25
06/05/17,Monmr,480,4.48,2332,36.9,4.48,24.2
28/04/17,Monmr,480,4.66,3331,,4.66,24.3
21/04/17,Monmr,264,,2-2-,,,16.11
11/04/17,Monmr,264,,,,,16.07
20/09/16,Monmr,480,4.56,,,4.56,25.24
10/09/16,Monmr,480,4.57,1232,,4.57,25.7
05/09/16,Monmr,480,4.55,,,4.55,24.62
29/08/16,Monmr,480,,,,,0
25/08/16,Monmr,480,4.57,5666,35.7,4.57,25.11
15/08/16,Monmr,480,4.49,3555,35.5,4.49,25.72
08/08/16,Monmr,480,4.47,2222,35.2,4.47,24.9
22/07/16,Monmr,480,4.66,,,4.66,24.77
12/07/16,Monmr,210,,,,,12.93
17/05/16,Monmr,264,,,,,16.13
28/03/16,Monmr,480,,,,,0
24/03/16,Monmr,480,4.53,5566,35.5,4.53,25.04
14/03/16,Monmr,480,4.48,1145,35.5,4.48,25.52
10/03/16,Monmr,480,4.57,3344,35.4,4.57,24.87
23/02/16,Monmr,480,4.56,1112,,4.56,24.73
12/02/16,Monmr,480,4.53,1121,,4.53,25.52
05/02/16,Monmr,480,4.59,1111,,4.59,24.77
19/01/16,Monmr,480,4.68,,,4.68,24.59
12/01/16,Monmr,480,4.48,,,4.48,24.47
14/12/17,Monmr,630,,,,,0
30/11/17,Monmr,630,14.76,5666,32.6,14.76,25.88
26/11/17,Hnlow,550,9.11,3332,32.6,9.11,24.65
19/11/17,Hnlow,550,9.04,1111,32.8,9.04,24.6
12/11/17,Hnlow,550,9.00,3323,32.8,9.00,24.94
02/11/17,Monmr,630,12.54,1111,32.8,12.54,25.44
23/10/17,Notts,500,5.18,2222,,5.18,25.33
14/10/17,PerB,480,3.66,1111,,3.66,24.79
05/10/17,Monmr,480,4.52,1111,33.0,4.52,24.2
28/09/17,Monmr,480,4.49,1111,33.0,4.49,23.77
21/09/17,Monmr,480,4.56,3322,33.2,4.56,24.54
16/09/17,Monmr,480,4.39,1111,33.5,4.39,23.79
09/09/17,Monmr,480,4.51,5332,33.6,4.51,24.36
26/08/17,Monmr,480,4.53,2111,,4.53,24.5
19/08/17,Monmr,264,,,,,15.65
11/08/17,Monmr,210,,1-1-,,,12.72
08/04/17,Monmr,630,,,,,0
30/03/17,Monmr,630,13.41,4444,33.2,13.41,25.88
25/03/17,Monmr,480,4.58,3221,,4.58,24.15
20/03/17,Monmr,480,4.50,2222,,4.50,24.06
14/03/17,Monmr,480,4.61,,,4.61,24.52
03/02/17,Kilky,663,14.60,3311,32.7,14.60,16.45
14/01/17,Wtrfd,480,3.37,5566,32.7,3.37,26.11
23/12/16,Wtrfd,480,3.39,5433,32.7,3.39,25.66
16/12/16,Wtrfd,480,3.43,4322,32.7,3.43,25.7
12/12/16,Ennis,320,,,,,18.98
15/09/16,Ennis,480,3.59,5555,32.3,3.59,26.27
10/09/16,Wtrfd,526,5.93,2223,,5.93,25.67
01/09/16,Ennis,503,4.65,2322,31.8,4.65,26.11
25/08/16,Ennis,503,4.68,5555,32.3,4.68,26.46
10/08/16,ShelPk,686,14.28,3333,32.7,14.28,28.5
06/08/16,ShelPk,503,3.49,6444,32.7,3.49,26.92
28/07/16,ShelPk,549,6.17,4221,32.7,6.17,26.85
21/07/16,ShelPk,526,4.95,3211,32.7,4.95,26.6
16/07/16,Wtrfd,480,3.33,4442,32.7,3.33,25.64
16/06/16,Ennis,480,3.36,4344,33.2,3.36,26.45
09/06/16,Ennis,480,3.30,3443,33.6,3.30,26.11
30/05/16,Ennis,480,3.39,3345,33.6,3.39,26.42
19/05/16,Ennis,480,,,,,29.47
09/05/16,Ennis,480,,,,,29.02
22/03/16,Wtrfd,274,,,,,16.97
14/12/17,Monmr,630,,,,,0
07/12/17,Monmr,630,13.10,4443,28.7,13.10,25.36
16/11/17,Monmr,630,12.99,1321,28.6,12.99,25.21
09/11/17,Monmr,630,13.05,2111,28.5,13.05,25.17
04/11/17,Monmr,480,4.59,4433,28.5,4.59,24.31
21/10/17,Monmr,480,4.56,4333,28.4,4.56,24.13
05/10/17,Monmr,480,4.53,2555,29.0,4.53,24.25
28/09/17,Monmr,480,4.60,6664,29.0,4.60,24.75
23/09/17,Monmr,480,4.55,3554,29.1,4.55,24.26
07/09/17,Monmr,480,4.55,3331,0.0,4.55,24.1
31/08/17,Monmr,480,4.56,4566,28.6,4.56,24.39
21/08/17,Monmr,264,,1-2-,,,15.92
16/08/17,Monmr,264,,1-1-,,,15.57
10/06/17,Monmr,630,13.06,6666,29.2,13.06,25.44
01/06/17,Monmr,630,13.07,6544,28.8,13.07,25.35
25/05/17,Monmr,630,12.84,4111,28.4,12.84,25.15
18/05/17,Monmr,480,4.69,6666,28.7,4.69,24.47
13/05/17,Monmr,480,4.64,6556,28.8,4.64,24.2
04/05/17,Monmr,630,,6666,28.7,,38.74
27/04/17,Monmr,630,13.02,1211,28.4,13.02,25.12
13/04/17,Monmr,480,4.57,4554,28.1,4.57,24.33
05/04/17,Swndn,509,3.82,3566,27.9,3.82,26.87
22/03/17,HallG,645,15.20,4546,28.5,15.20,25.52
13/03/17,HallG,480,5.08,,,5.08,24.2
06/03/17,HallG,480,5.13,,,5.13,24.01
15/02/17,Monmr,480,4.57,1221,,4.57,23.89
06/02/17,Monmr,264,,1-1-,,,15.77
31/01/17,Monmr,264,,,,,15.84
08/12/16,Monmr,480,4.59,6666,27.7,4.59,24.47
24/11/16,Monmr,480,4.62,5444,28.0,4.62,24.11
17/11/16,Monmr,480,4.59,3665,28.0,4.59,24.26
12/11/16,Monmr,480,4.53,6666,28.2,4.53,24.39
20/10/16,Monmr,480,4.49,5444,28.5,4.49,24.13
13/10/16,Monmr,480,4.57,5544,28.8,4.57,24.22
01/10/16,Monmr,480,4.68,6666,28.4,4.68,24.24
26/09/16,Monmr,480,4.52,2223,,4.52,24.36
19/09/16,Monmr,264,,2-1-,,,15.55
13/09/16,Monmr,210,,,,,12.72
12/07/16,Monmr,480,4.52,3333,,4.52,24.14
05/07/16,Monmr,480,4.56,,,4.56,24
14/12/17,Monmr,480,4.59,1222,30.9,4.59,24.61
08/12/17,Monmr,480,4.58,3666,31.0,4.58,25.08
02/12/17,Monmr,480,4.59,6566,30.1,4.59,25.2
24/11/17,Monmr,480,4.53,,,4.53,24.57
28/10/17,Monmr,480,4.53,4433,30.3,4.53,25.15
12/10/17,Monmr,480,4.55,2222,,4.55,24.67
12/08/17,Monmr,480,,,,,0
02/08/17,Monmr,480,4.69,6566,30.3,4.69,24.97
27/07/17,Monmr,480,4.54,3366,30.3,4.54,25.05
21/07/17,Monmr,480,4.54,2111,30.6,4.54,24.79
15/07/17,Monmr,480,,6666,30.3,,29.6
22/06/17,Monmr,480,4.63,5666,29.9,4.63,24.78
14/06/17,Monmr,480,4.67,6646,29.7,4.67,24.36
07/06/17,Monmr,480,,2212,,,28.72
02/06/17,Monmr,480,4.52,1111,,4.52,24.08
25/05/17,Monmr,264,,,,,15.67
07/04/17,Romfd,575,14.01,3223,29.6,14.01,22.8
24/03/17,Romfd,575,14.24,5555,29.9,14.24,22.18
17/03/17,Romfd,575,14.03,5555,30.1,14.03,22.33
11/03/17,Towc,480,4.23,6666,30.2,4.23,24.91
07/03/17,CPark,480,3.35,6455,30.5,3.35,26.52
25/02/17,Towc,480,4.18,3111,30.3,4.18,24.63
18/02/17,Towc,480,4.26,4445,30.3,4.26,25.13
07/02/17,Towc,480,4.31,5342,30.2,4.31,24.72
28/01/17,Towc,480,4.38,6666,29.8,4.38,25.25
24/01/17,Harlow,415,4.99,1111,,4.99,21.93
10/01/17,Towc,480,4.22,1122,30.0,4.22,25.3
01/01/17,Towc,480,4.45,6555,30.4,4.45,24.71
27/12/16,Towc,480,4.34,6211,30.1,4.34,24.7
17/12/16,Towc,480,4.29,5455,30.3,4.29,25.23
09/12/16,Towc,480,4.23,5444,30.6,4.23,25.49
03/12/16,Towc,480,4.18,1111,30.7,4.18,24.77
19/11/16,Towc,480,4.18,1111,30.5,4.18,25.01
09/11/16,Towc,480,4.27,2221,,4.27,25.16
02/11/16,Towc,480,4.26,1111,,4.26,25.29
26/10/16,Towc,260,,,,,15.91
20/08/16,Lffrd,480,2.93,,,2.93,26.46
13/08/16,Lffrd,320,,3-4-,,,19.48
14/12/17,Monmr,480,4.55,3111,32.6,4.55,24.65
09/12/17,Monmr,480,4.60,2222,,4.60,24.93
01/12/17,Monmr,264,,,,,15.88
24/11/17,Monmr,210,,,,,12.8
19/10/16,Monmr,264,,,,,16.17
12/10/16,Monmr,210,,,,,12.9
03/06/16,Monmr,480,4.44,3346,33.5,4.44,25.24
30/05/16,Monmr,480,4.41,3345,33.9,4.41,25.6
26/05/16,Monmr,480,4.63,5666,33.8,4.63,24.63
14/05/16,Monmr,480,4.47,4433,33.3,4.47,24.41
06/05/16,Monmr,480,4.33,1111,34.0,4.33,24.29
29/04/16,Monmr,480,4.46,2111,,4.46,24.43
25/04/16,Monmr,480,4.43,2233,34.3,4.43,24.91
14/04/16,Monmr,480,4.55,5566,34.0,4.55,25.02
09/04/16,Monmr,480,4.46,5555,34.4,4.46,24.64
24/03/16,Monmr,480,4.46,5556,34.6,4.46,24.92
19/03/16,Monmr,480,4.38,2111,34.4,4.38,24.44
10/03/16,Monmr,480,4.37,1111,34.2,4.37,24.11
03/03/16,Monmr,480,4.46,1111,34.0,4.46,24.21
26/02/16,Monmr,480,4.40,1111,34.1,4.40,24.44
11/02/16,Monmr,480,4.47,4345,34.4,4.47,24.95
01/02/16,Monmr,480,4.50,3222,34.4,4.50,24.48
18/01/16,Monmr,480,4.40,3335,34.1,4.40,24.53
09/01/16,Monmr,480,4.42,1111,33.7,4.42,24.26
01/01/16,Monmr,480,4.47,4344,34.1,4.47,24.66
18/12/15,Monmr,480,4.46,4333,34.5,4.46,24.73
07/12/15,Monmr,480,4.47,5555,33.7,4.47,24.72
30/11/15,Monmr,480,4.43,4233,34.0,4.43,24.6
26/11/15,Monmr,480,4.46,2444,33.9,4.46,24.86
20/11/15,Monmr,480,4.34,3344,34.0,4.34,24.71
13/11/15,Monmr,480,4.35,3223,34.1,4.35,24.47
05/11/15,Monmr,480,4.37,2666,33.9,4.37,25.26
29/10/15,Monmr,480,4.39,3355,34.0,4.39,24.8
22/10/15,Monmr,480,4.34,2222,33.3,4.34,24.76
16/10/15,Monmr,480,4.38,2222,33.4,4.38,24.38
09/10/15,Monmr,480,4.42,3411,33.7,4.42,24.68
01/10/15,Monmr,480,4.44,3235,33.5,4.44,25.08
25/09/15,Monmr,480,4.41,2223,,4.41,25.45
11/09/15,Monmr,480,4.63,6666,33.9,4.63,25.13
05/09/15,Monmr,480,4.38,2111,33.6,4.38,24.69
01/09/15,Monmr,480,4.32,1111,,4.32,24.88
11/08/15,Monmr,264,,,,,15.79
06/06/15,Monmr,480,4.42,4555,33.1,4.42,25.49
28/05/15,Monmr,480,4.26,1111,32.8,4.26,24.72
23/05/15,Monmr,480,4.55,4333,32.7,4.55,24.81
12/05/15,Monmr,480,4.46,1122,,4.46,25.27
05/05/15,Monmr,480,4.41,1111,,4.41,24.83
27/04/15,Monmr,480,4.52,,,4.52,25.27
19/03/15,Clnml,480,2.99,1111,31.8,2.99,26.44
20/02/15,Clnml,480,,,,,30.32
13/02/15,Clnml,480,,,,,30.7
14/12/17,Monmr,480,4.66,4333,25.8,4.66,24.56
23/11/17,Monmr,480,4.59,3665,26.1,4.59,24.88
11/11/17,Monmr,480,4.57,5566,26.0,4.57,25.09
01/11/17,Monmr,480,4.56,1111,,4.56,24.93
25/10/17,Monmr,264,,2-2-,,,16.03
14/06/17,Towc,686,15.99,,,15.99,26.11
10/06/17,Monmr,630,12.85,1223,25.7,12.85,25.49
01/06/17,Monmr,630,13.01,3333,25.7,13.01,25.22
25/05/17,Monmr,630,12.79,1222,25.6,12.79,25.24
19/05/17,Monmr,630,12.86,1222,25.3,12.86,25.07
13/05/17,Monmr,480,4.63,6666,25.4,4.63,24.52
06/05/17,Monmr,630,12.96,1122,25.6,12.96,25.61
27/04/17,Monmr,630,13.10,1111,25.2,13.10,25.26
14/04/17,Monmr,480,4.54,4554,25.0,4.54,24.46
11/04/17,Monmr,480,4.48,1122,24.7,4.48,24.49
07/04/17,Monmr,480,4.62,3455,24.9,4.62,24.69
31/03/17,Monmr,480,4.48,2344,24.9,4.48,24.6
25/03/17,Monmr,480,4.70,6666,24.5,4.70,24.73
07/03/17,Monmr,480,4.52,5555,25.3,4.52,24.84
27/02/17,Monmr,480,4.57,6555,26.3,4.57,24.63
20/02/17,Monmr,480,4.57,4435,25.6,4.57,24.79
10/02/17,Monmr,480,4.58,2544,25.6,4.58,24.54
31/01/17,Monmr,480,4.64,4443,25.8,4.64,24.53
26/01/17,Monmr,480,4.65,5445,25.8,4.65,24.83
09/01/17,Monmr,480,4.60,6666,25.1,4.60,24.93
02/01/17,Monmr,480,4.61,6555,25.6,4.61,24.76
19/12/16,Monmr,480,4.59,3442,25.4,4.59,24.45
15/12/16,Monmr,480,4.60,3333,25.4,4.60,24.53
10/12/16,Monmr,480,4.54,1112,,4.54,24.71
23/11/16,Monmr,480,4.55,1133,,4.55,25.15
16/11/16,Monmr,480,4.63,,,4.63,24.75
17/10/16,Derry,457,,,,,29.02
15/10/16,Lffrd,480,2.86,2332,25.9,2.86,26.97
03/10/16,Derry,457,,,,,29.26
19/09/16,Longfd,302,,6-5-,26.8,,19.21
12/09/16,Longfd,480,3.93,4433,26.8,3.93,26.47
03/09/16,Mulgr,480,3.58,1435,26.8,3.58,27.42
05/08/16,Mulgr,480,,,,,30.4
29/07/16,Mulgr,320,,,,,19.96
14/12/17,Monmr,480,4.64,5666,25.0,4.64,24.9
18/11/17,Monmr,630,13.29,2666,25.8,13.29,25.67
10/11/17,Monmr,630,13.35,4456,25.8,13.35,25.74
27/10/17,Monmr,630,12.86,2111,25.4,12.86,25.69
14/10/17,Monmr,630,12.91,2111,25.9,12.91,25.92
06/10/17,Monmr,480,4.58,2111,,4.58,24.88
29/09/17,Monmr,630,,,,,0
15/09/17,Monmr,630,13.14,3466,26.5,13.14,26
01/09/17,Monmr,630,13.46,6455,26.3,13.46,26.28
24/08/17,Monmr,630,12.74,2111,25.6,12.74,25.96
11/08/17,Monmr,630,13.36,5344,25.6,13.36,25.74
28/07/17,Monmr,630,13.04,3344,25.5,13.04,26.15
15/07/17,Monmr,630,12.96,1122,25.6,12.96,25.72
06/07/17,Monmr,630,13.10,5244,25.6,13.10,25.64
22/06/17,Monmr,630,12.76,1255,26.0,12.76,26.03
17/06/17,PerB,660,14.00,4455,25.9,14.00,27.26
01/06/17,Monmr,630,13.17,5666,25.7,13.17,25.54
22/05/17,Donc,661,14.98,3355,25.4,14.98,27.9
07/05/17,Kinsly,650,16.48,1123,26.4,16.48,24.52
29/04/17,Kinsly,462,5.25,2222,26.4,5.25,22.67
23/04/17,Kinsly,462,5.25,3221,26.0,5.25,22.52
15/04/17,Kinsly,462,5.29,2444,26.2,5.29,22.93
11/04/17,Kinsly,462,5.11,1111,,5.11,22.73
10/03/17,Kinsly,650,,5432,26.6,,40.89
05/03/17,Kinsly,650,,6666,26.8,,41.06
25/02/17,Kinsly,462,5.27,3445,26.6,5.27,23.46
18/02/17,PerB,660,13.93,2233,26.0,13.93,26.86
10/02/17,Kinsly,650,,5455,26.6,,40.93
04/02/17,Kinsly,650,,4421,26.6,,40.65
29/01/17,Kinsly,462,5.29,5666,26.4,5.29,22.97
25/01/17,HallG,670,16.09,6444,26.5,16.09,25.63
21/01/17,Kinsly,650,,4533,26.5,,41.07
14/01/17,Kinsly,462,5.26,3664,26.4,5.26,23.06
07/01/17,Kinsly,462,5.34,4432,26.4,5.34,22.75
03/01/17,Kinsly,650,16.30,2222,,16.30,24.38
26/12/16,Kinsly,462,5.27,3333,26.0,5.27,22.66
16/12/16,Kinsly,462,5.27,1111,,5.27,22.49
06/12/16,Sheff,660,13.20,2233,25.6,13.20,26.52
03/12/16,PerB,480,3.74,4444,25.7,3.74,25.46
26/11/16,PerB,660,13.85,4222,25.9,13.85,26.87
19/11/16,PerB,710,16.47,2111,25.5,16.47,27.51
10/11/16,BVue,670,15.87,4445,25.3,15.87,25.41
29/10/16,PerB,660,13.78,1111,25.3,13.78,26.9
22/10/16,Kinsly,462,5.35,3333,,5.35,22.86
18/10/16,Kinsly,268,,1-1-,,,16.39
24/08/16,Donc,661,14.81,1235,25.3,14.81,27.78
16/08/16,PerB,480,,,,,0
12/08/16,PerB,480,3.70,5554,25.0,3.70,25.49
08/08/16,Notts,730,18.20,1112,24.4,18.20,27.84
29/07/16,PerB,710,16.68,2221,25.1,16.68,27.32
21/07/16,Monmr,630,12.75,1123,25.0,12.75,25.53
14/07/16,Monmr,684,15.88,4556,25.1,15.88,25.82
07/07/16,Monmr,630,12.72,1122,25.0,12.72,25.74
03/07/16,PerB,480,3.70,5654,25.3,3.70,25.5
23/06/16,Monmr,630,12.93,3444,25.3,12.93,25.31
13/06/16,Notts,500,5.28,4665,25.3,5.28,25.73
07/06/16,PerB,480,3.68,5533,25.5,3.68,25.87
20/05/16,PerB,480,3.56,1223,25.5,3.56,25.45
14/05/16,PerB,480,3.54,2366,25.6,3.54,26.53
22/04/16,PerB,480,3.59,1222,25.0,3.59,25.25
15/04/16,Towc,480,4.14,,,4.14,24.61
03/04/16,PerB,480,3.54,2222,25.2,3.54,25.19
27/03/16,PerB,480,3.63,2544,25.1,3.63,25.29
18/03/16,PerB,480,3.69,3444,24.7,3.69,25.57
13/03/16,PerB,480,3.67,2444,25.1,3.67,25.52
07/03/16,Notts,500,5.15,1555,25.3,5.15,25.39
29/02/16,Monmr,630,12.92,1111,,12.92,25.67
23/02/16,PerB,480,3.64,6665,26.7,3.64,25.61
19/02/16,PerB,480,3.74,6544,26.8,3.74,25.71
13/02/16,PerB,480,3.75,4556,26.9,3.75,25.94
07/02/16,PerB,480,,5555,27.2,,29.59
29/01/16,PerB,480,3.57,3423,27.1,3.57,25.58
25/01/16,PerB,480,3.52,,,3.52,25.64
12/01/16,PerB,480,3.56,1111,,3.56,25.52
04/01/16,PerB,275,,,,,16.53
18/10/15,PerB,480,3.62,6555,26.6,3.62,25.36
10/10/15,PerB,480,3.64,4655,26.3,3.64,25.21
03/10/15,PerB,480,3.63,3333,25.7,3.63,25.47
25/09/15,PerB,480,3.57,3666,25.3,3.57,25.57
18/09/15,PerB,480,3.56,2444,25.1,3.56,25.41
14/09/15,Notts,500,5.07,,,5.07,25.53
11/09/15,PerB,660,13.89,4334,24.5,13.89,26.89
07/09/15,PerB,275,,,,,16.54
17/08/15,Notts,500,5.16,4554,25.4,5.16,25.89
04/08/15,Monmr,210,,,,,14.24
01/08/15,PerB,480,3.54,3322,25.1,3.54,25.08
24/07/15,PerB,480,3.64,4554,25.2,3.64,25.59
17/07/15,PerB,480,3.66,5555,25.0,3.66,25.35
12/07/15,PerB,480,3.65,5111,25.0,3.65,25.21
07/07/15,PerB,480,3.60,3422,25.4,3.60,25.76
27/06/15,PerB,480,3.69,2222,24.9,3.69,25.49
19/06/15,PerB,480,3.69,3322,,3.69,25.63
01/06/15,PerB,480,3.96,4444,,3.96,25.92
10/04/15,Galway,503,4.57,2222,,4.57,26.03
06/04/15,Longfd,521,6.04,4444,25.5,6.04,25.89
27/03/15,Galway,503,4.73,5544,,4.73,25.98
20/03/15,Galway,503,4.71,5544,,4.71,26.02
07/03/15,Galway,526,5.88,2211,,5.88,25.94
14/02/15,Galway,480,3.41,5666,24.5,3.41,-3.41
07/02/15,Galway,480,3.42,3333,25.0,3.42,26.29
30/01/15,Galway,480,,,,,29.73
24/01/15,Galway,480,,,,,30.81
10/01/15,Galway,480,,,,,31.18
14/12/17,Monmr,480,4.62,2444,31.0,4.62,25.08
07/12/17,Monmr,480,4.62,6622,31.1,4.62,24.85
01/12/17,Monmr,264,,2-1-,,,15.86
22/11/17,Monmr,480,4.64,4300,30.7,4.64,-4.63
17/11/17,Monmr,480,4.57,5555,30.7,4.57,24.76
11/11/17,Monmr,480,4.59,3344,30.8,4.59,24.82
01/11/17,Monmr,480,4.57,2222,30.1,4.57,24.52
23/10/17,Monmr,480,4.63,4333,30.9,4.63,24.84
18/10/17,Monmr,480,4.63,4555,30.8,4.63,24.81
11/10/17,Monmr,480,4.63,2211,,4.63,24.65
06/10/17,Monmr,480,4.70,1222,,4.70,24.71
29/09/17,Monmr,480,4.75,,,4.75,25.14
07/09/17,Galway,480,,,,,0
14/12/17,Monmr,480,4.68,6555,25.3,4.68,25.1
02/12/17,Monmr,480,4.55,2556,25.1,4.55,25.21
27/11/17,Monmr,480,4.61,5664,25.3,4.61,24.9
20/11/17,Monmr,264,,1-1-,,,15.77
04/11/17,Monmr,480,4.53,1113,25.3,4.53,-4.53
25/10/17,Monmr,480,4.50,2222,26.2,4.50,24.52
13/10/17,Monmr,480,4.44,1111,26.5,4.44,24.65
09/10/17,Monmr,480,4.44,1111,26.7,4.44,24.56
20/09/17,Monmr,480,4.55,4455,27.1,4.55,25.21
14/09/17,Monmr,480,4.57,3333,26.8,4.57,24.93
02/09/17,Monmr,480,4.51,2111,26.7,4.51,24.54
28/08/17,Monmr,480,4.61,5544,0.0,4.61,24.97
21/08/17,Monmr,480,4.54,3345,27.2,4.54,25.1
09/08/17,Monmr,480,4.46,1111,,4.46,24.88
20/07/17,Monmr,480,4.54,6664,26.9,4.54,25.35
15/07/17,Monmr,480,4.59,5655,27.0,4.59,24.51
05/07/17,Monmr,480,4.57,4555,27.7,4.57,24.45
28/06/17,Monmr,480,4.64,6556,27.6,4.64,24.44
21/06/17,Monmr,480,4.55,1111,27.7,4.55,24.15
12/06/17,Monmr,480,,1112,,,28.96
07/06/17,Monmr,264,,2-2-,,,15.73
31/03/17,Monmr,630,13.31,4566,26.2,13.31,26.22
24/03/17,Monmr,630,12.93,1111,26.5,12.93,25.57
17/03/17,Monmr,630,13.02,3333,26.6,13.02,26.06
09/03/17,Monmr,480,4.48,5666,26.3,4.48,24.55
03/03/17,Monmr,630,13.06,4344,26.9,13.06,26.05
24/02/17,Monmr,630,12.85,2222,26.9,12.85,25.6
17/02/17,Monmr,630,13.03,4212,27.3,13.03,25.71
11/02/17,Monmr,480,4.41,2444,27.2,4.41,24.59
04/02/17,Monmr,630,12.79,4111,27.4,12.79,25.81
26/01/17,Monmr,630,12.89,2223,27.3,12.89,25.51
19/01/17,Monmr,480,4.49,3356,26.8,4.49,24.19
14/01/17,Monmr,480,4.44,2211,26.6,4.44,24.04
29/12/16,Monmr,480,4.67,6555,26.1,4.67,24.59
15/12/16,Monmr,480,4.56,5555,25.5,4.56,24.79
09/12/16,Monmr,480,4.56,6444,26.0,4.56,24.56
26/11/16,Monmr,480,4.53,3344,25.8,4.53,24.36
21/11/16,Monmr,480,4.56,5444,26.0,4.56,24.44
14/11/16,Monmr,480,4.51,3555,26.5,4.51,24.53
10/11/16,Monmr,480,4.50,3111,26.4,4.50,24.18
03/11/16,Monmr,480,4.51,5222,26.5,4.51,24.19
26/10/16,Monmr,480,4.70,4222,,4.70,24.51
19/10/16,Monmr,480,4.56,1111,,4.56,24.5
12/10/16,Monmr,264,,2-1-,,,15.9
17/06/16,PerB,225,,3-3-,,,14.06
26/04/16,PerB,480,,5643,26.1,,29.13
22/04/16,PerB,480,3.63,4452,25.8,3.63,25.52
08/04/16,PerB,480,,5565,26.0,,29.53
19/03/16,PerB,480,3.71,5555,26.0,3.71,25.3
12/03/16,PerB,480,3.57,2111,26.0,3.57,24.88
04/03/16,PerB,480,3.67,3333,25.5,3.67,25.25
27/02/16,PerB,660,,1111,,,41.74
21/02/16,PerB,480,3.71,6221,26.0,3.71,25.16
13/02/16,PerB,480,3.70,5555,25.7,3.70,25.25
05/02/16,PerB,480,3.63,2443,25.8,3.63,25.29
31/01/16,PerB,480,3.74,6555,26.0,3.74,25.44
